alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,residual sugar,sulphates,total sulfur dioxide,volatile acidity,quality
11.466666,0.037,0.3,0.99085,8.4,36.0,2.89,2.2,0.30000001192092896,129.0,0.27,6
9.0,0.059,0.33,0.9956,6.8,31.0,3.43,4.7,0.38999998569488525,118.0,0.15,7
12.2,0.03,0.36,0.9904,6.9,31.0,3.14,3.5,0.3799999952316284,135.0,0.48,7
9.4,0.04,0.19,0.99579,7.1,48.0,3.16,7.8,0.5,184.0,0.28,5
9.6,0.039,0.21,0.9982,6.2,28.0,3.48,15.55,0.6399999856948853,159.0,0.25,6
10.8,0.042,0.49,0.9944,8.1,22.0,3.14,7.1,0.4099999964237213,124.0,0.29,6
9.1,0.066,0.3,0.9945,6.8,38.0,3.2,4.2,0.41999998688697815,165.0,0.51,5
9.5,0.032,0.16,0.99274,6.3,25.0,3.16,0.9,0.41999998688697815,98.0,0.41,5
10.8,0.041,0.32,0.9939,6.8,38.0,3.25,7.0,0.5199999809265137,118.0,0.26,6
10.4,0.052,0.35,0.9941,7.0,51.0,3.41,1.5,0.5899999737739563,128.0,0.24,7
10.8,0.044,0.38,0.996,8.1,49.0,3.37,4.3,0.7400000095367432,172.0,0.24,6
11.6,0.023,0.25,0.9923,6.1,23.0,3.37,4.0,0.5099999904632568,112.0,0.19,6
9.9,0.055,0.49,0.9946,7.5,19.0,3.33,1.8,0.4399999976158142,110.0,0.19,5
9.7,0.054,0.23,0.99898,7.5,28.0,3.18,14.8,0.49000000953674316,174.0,0.41,5
10.1,0.05,0.28,0.99655,6.9,47.0,3.34,13.3,0.41999998688697815,132.0,0.13,6
9.6,0.043,0.36,0.99556,6.8,60.0,3.16,7.0,0.49000000953674316,207.0,0.28,6
9.5,0.033,0.42,0.99684,6.1,28.0,2.87,15.1,0.4699999988079071,124.0,0.17,5
10.5,0.045,0.29,0.9936,7.4,53.0,3.34,1.6,0.6800000071525574,180.0,0.29,6
12.3,0.029,0.33,0.98994,5.8,30.0,3.25,3.7,0.41999998688697815,88.0,0.29,6
11.2,0.032,0.32,0.99095,6.8,18.0,3.05,1.8,0.6200000047683716,130.0,0.29,6
9.3,0.053,0.61,0.99708,6.5,31.0,3.09,13.0,0.5,123.0,0.31,6
10.8,0.024,0.32,0.99563,7.5,53.0,3.12,8.2,0.46000000834465027,209.0,0.25,6
11.5,0.029,0.33,0.99114,6.5,35.0,3.36,1.4,0.6000000238418579,138.0,0.18,7
12.2,0.055,0.27,0.9925,6.4,17.0,3.23,4.4,0.4399999976158142,135.0,0.3,6
11.0,0.03,0.35,0.99244,6.9,45.0,2.8,6.9,0.5400000214576721,116.0,0.23,6
10.8,0.063,0.0,0.9914,6.1,36.0,3.27,1.6,0.6700000166893005,87.0,0.41,6
8.9,0.056,0.3,0.999,7.6,53.0,3.14,14.2,0.46000000834465027,212.5,0.2,8
10.8,0.027,0.37,0.9897,5.9,3.0,3.09,0.8,0.3100000023841858,21.0,0.19,5
11.3,0.026,0.21,0.99089,6.6,48.0,3.22,2.9,0.3799999952316284,126.0,0.26,7
9.3,0.056,0.28,0.9986,6.5,23.0,3.31,12.0,0.550000011920929,174.0,0.43,5
9.3,0.054,0.4,0.9952,9.2,18.0,3.04,2.4,0.46000000834465027,151.0,0.22,4
9.1,0.042,0.41,0.9965,6.4,57.0,3.0,8.6,0.4399999976158142,173.0,0.25,5
9.4,0.057,0.34,0.9954,7.0,19.0,2.99,8.0,0.5899999737739563,101.0,0.21,5
10.5,0.034,0.36,0.9944,7.6,26.0,3.42,2.1,0.47999998927116394,172.0,0.33,4
10.4,0.045,0.28,0.9954,7.0,37.0,3.25,8.7,0.5400000214576721,222.0,0.21,6
12.3,0.058,0.22,0.9946,5.8,42.0,3.32,12.7,0.3799999952316284,206.0,0.27,6
12.4,0.034,0.28,0.99026,6.8,25.0,3.08,4.8,0.4699999988079071,100.0,0.32,7
9.3,0.042,0.36,0.9982,8.3,33.0,3.23,10.0,0.5099999904632568,169.0,0.3,6
9.2,0.167,0.72,0.99324,7.1,65.0,2.97,1.6,0.5099999904632568,120.0,0.21,5
10.5,0.054,0.31,0.9948,6.7,27.0,3.46,2.7,0.5699999928474426,202.0,0.39,6
9.7,0.042,0.22,0.9954,7.4,26.0,2.86,10.7,0.36000001430511475,81.0,0.24,6
12.2,0.04,0.3,0.99173,7.0,40.0,3.33,5.0,0.41999998688697815,143.0,0.36,7
11.9,0.037,0.31,0.99176,6.8,33.0,3.02,6.9,0.38999998569488525,121.0,0.22,8
9.3,0.054,0.39,0.9932,5.8,37.0,3.21,1.5,0.5199999809265137,158.0,0.24,6
9.2,0.042,0.35,0.9967,6.4,54.0,3.23,10.3,0.4699999988079071,140.0,0.23,5
10.2,0.044,0.15,0.9931,6.6,25.0,3.11,4.6,0.3799999952316284,78.0,0.38,6
11.0,0.05,0.42,0.992,7.2,35.0,2.94,1.6,0.46000000834465027,135.0,0.27,6
11.5,0.03,0.24,0.9909,6.0,30.0,3.31,1.8,0.4699999988079071,105.0,0.2,6
10.3,0.057,0.34,0.9959,6.4,29.0,3.81,1.8,0.5699999928474426,104.0,0.22,6
13.0,0.032,0.28,0.9889,6.8,38.0,3.19,1.2,0.4099999964237213,131.0,0.33,6
9.0,0.051,0.28,0.99792,7.0,29.0,2.96,14.7,0.38999998569488525,149.0,0.15,7
9.8,0.045,0.38,0.9975,7.0,54.0,3.18,15.3,0.41999998688697815,120.0,0.15,6
10.8,0.042,0.34,0.99278,7.2,16.0,2.99,6.4,0.4000000059604645,111.0,0.17,6
11.5,0.034,0.31,0.99084,6.4,53.0,3.38,1.2,0.3499999940395355,138.0,0.14,7
11.0,0.015,0.32,0.99278,7.8,47.0,2.99,7.4,0.38999998569488525,124.0,0.19,6
8.9,0.045,0.5,0.9974,6.7,38.0,3.04,12.1,0.5299999713897705,127.0,0.3,6
11.4,0.047,0.41,0.9929,6.9,6.0,3.15,1.7,0.6899999976158142,134.0,0.27,6
11.5,0.034,0.35,0.9947,6.9,42.0,3.21,9.2,0.36000001430511475,150.0,0.25,6
10.0,0.051,0.23,0.9934,6.5,25.0,3.24,5.4,0.3499999940395355,149.0,0.39,5
12.0,0.035,0.49,0.9935,8.4,22.0,3.04,7.8,0.3400000035762787,95.0,0.23,6
12.7,0.039,0.3,0.99068,6.1,47.0,3.27,6.3,0.3100000023841858,136.0,0.21,6
9.0,0.04,0.17,0.9939,6.2,24.0,3.01,2.8,0.46000000834465027,125.0,0.3,5
9.8,0.05,0.51,0.9929,6.1,61.0,3.08,2.2,0.6000000238418579,154.0,0.26,6
12.9,0.102,0.53,0.99001,9.0,19.0,2.93,2.1,0.5699999928474426,76.0,0.38,5
11.7,0.031,0.3,0.98986,6.4,37.0,3.01,1.1,0.5600000023841858,94.0,0.12,6
11.7,0.028,0.4,0.9914,6.1,32.0,3.26,1.9,0.7200000286102295,138.0,0.2,5
9.5,0.049,0.47,0.9927,6.1,50.0,3.19,1.4,0.44999998807907104,187.0,0.3,5
9.4,0.24,0.32,0.9948,6.4,61.0,3.12,4.5,0.47999998927116394,174.0,0.27,5
9.1,0.041,0.32,0.9969,7.1,66.0,3.17,10.3,0.5199999809265137,272.0,0.25,6
11.7,0.031,0.38,0.99321,5.3,53.0,3.34,10.5,0.46000000834465027,140.0,0.31,6
10.4,0.033,0.37,0.99726,7.6,52.0,3.18,13.1,0.7900000214576721,151.0,0.19,6
11.8,0.045,0.34,0.99035,5.8,96.0,3.38,1.8,0.8999999761581421,170.0,0.17,8
10.8,0.051,0.27,0.9928,7.7,52.0,3.23,1.8,0.5,190.0,0.24,6
8.8,0.053,0.28,1.0103,7.9,35.0,3.15,31.6,0.3799999952316284,176.0,0.33,6
10.2,0.048,0.22,0.9955,6.7,54.0,3.25,8.6,0.4099999964237213,198.0,0.265,5
12.7,0.025,0.34,0.98961,6.0,23.0,3.36,1.3,0.3700000047683716,111.0,0.23,6
11.0,0.03,0.49,0.994,7.4,26.0,2.99,9.3,0.3199999928474426,132.0,0.19,7
9.6,0.052,0.38,0.9958,7.1,49.0,3.35,7.4,0.5199999809265137,182.0,0.17,6
13.9,0.027,0.2,0.98936,5.8,17.0,3.36,2.6,0.7799999713897705,123.0,0.32,7
11.1,0.032,0.25,0.99244,7.3,30.0,2.9,6.65,0.3700000047683716,138.0,0.31,5
10.5,0.035,0.47,0.99456,5.7,49.0,3.03,11.4,0.3400000035762787,128.0,0.15,8
9.5,0.06,0.57,0.9924,6.4,15.0,3.06,1.0,0.4099999964237213,120.0,0.29,5
10.4,0.033,0.2,0.9938,6.1,25.0,3.3,6.6,0.6899999976158142,137.0,0.38,6
9.7,0.032,0.38,0.99298,6.5,29.0,3.29,1.3,0.5400000214576721,112.0,0.23,5
8.7,0.04,0.79,0.99839,7.5,51.0,2.98,11.95,0.4399999976158142,159.0,0.27,5
12.4,0.026,0.29,0.9918,8.6,19.0,3.01,4.1,0.3799999952316284,101.0,0.485,5
12.2,0.042,0.16,0.98912,5.8,44.0,3.23,1.4,0.3700000047683716,99.0,0.2,6
11.3,0.034,0.3,0.99121,7.1,62.0,3.03,2.6,0.5600000023841858,148.0,0.23,7
12.2,0.049,0.31,0.99067,5.8,25.0,3.44,2.7,0.7300000190734863,153.0,0.32,7
9.6,0.04,0.34,0.99708,7.9,53.0,3.11,11.4,0.5699999928474426,202.0,0.25,6
9.5,0.05,0.27,0.99422,7.6,23.0,3.08,4.6,0.4699999988079071,98.0,0.17,6
12.3,0.027,0.38,0.98926,6.5,31.0,3.24,1.0,0.36000001430511475,90.0,0.24,6
10.8,0.042,0.34,0.99179,6.1,59.5,3.27,2.8,0.4699999988079071,162.0,0.31,6
9.0,0.044,0.22,0.99855,5.7,39.0,3.24,16.65,0.47999998927116394,110.0,0.22,6
12.6,0.036,0.42,0.98871,5.8,19.0,3.1,1.1,0.46000000834465027,113.0,0.3,7
12.9,0.032,0.49,0.9903,7.1,31.0,3.37,2.2,0.41999998688697815,113.0,0.26,9
9.4,0.044,0.18,0.99655,6.2,61.0,3.14,11.6,0.5199999809265137,155.0,0.21,6
10.0,0.039,0.19,0.99265,5.4,27.0,3.54,1.6,0.4099999964237213,88.0,0.415,7
9.2,0.154,1.0,0.9931,7.2,46.0,2.95,1.1,0.4300000071525574,114.0,0.21,6
10.3,0.044,0.41,0.99293,7.5,11.0,3.28,1.3,0.44999998807907104,126.0,0.28,5
10.5,0.047,0.38,0.9954,6.9,47.0,3.34,8.3,0.5199999809265137,162.0,0.23,7
11.4,0.041,0.33,0.99048,7.0,20.0,3.21,0.9,0.5,117.0,0.29,5
9.1,0.064,0.03,0.9934,6.2,29.0,3.22,1.2,0.5400000214576721,120.0,0.35,5
10.7,0.02,0.37,0.9939,7.4,14.0,3.0,6.9,0.47999998927116394,93.0,0.25,7
9.2,0.05,0.22,0.99904,6.6,23.0,3.06,18.15,0.5,139.0,0.26,5
12.5,0.019,0.38,0.98961,6.2,22.0,3.05,5.1,0.36000001430511475,82.0,0.19,6
9.5,0.048,0.19,0.99438,5.6,36.0,3.26,7.1,0.4099999964237213,110.0,0.185,6
11.6,0.035,0.35,0.99457,8.0,22.0,3.12,10.0,0.36000001430511475,108.0,0.33,6
9.6,0.053,0.32,0.9948,7.9,47.0,3.29,1.6,0.7599999904632568,150.0,0.17,6
10.8,0.046,0.18,0.99226,6.8,31.0,3.27,1.8,0.550000011920929,114.0,0.16,6
10.6,0.037,0.35,0.9933,6.0,16.0,3.16,1.9,0.6899999976158142,120.0,0.28,5
8.8,0.044,0.32,0.99975,8.7,35.0,3.12,13.4,0.4699999988079071,169.0,0.23,7
11.3,0.032,0.28,0.9916,6.1,43.0,3.26,4.25,0.4699999988079071,132.0,0.44,7
12.2,0.029,0.27,0.9892,5.9,37.0,3.2,1.5,0.46000000834465027,81.0,0.25,6
10.6,0.04,0.31,0.9946,6.9,47.0,3.29,7.2,0.5699999928474426,168.0,0.28,7
11.0,0.031,0.3,0.99296,6.1,33.0,3.22,7.75,0.46000000834465027,139.0,0.28,6
9.8,0.046,0.24,0.9928,6.5,15.0,3.19,1.6,0.38999998569488525,60.0,0.24,5
9.4,0.158,0.24,0.99471,6.6,47.0,3.17,4.9,0.49000000953674316,144.0,0.41,5
9.7,0.049,0.4,0.9966,8.2,12.0,3.06,7.5,0.8399999737739563,76.0,0.23,6
12.1,0.028,0.38,0.99274,6.5,20.0,3.1,10.2,0.4300000071525574,82.0,0.36,7
9.5,0.051,0.5,0.99536,6.5,46.0,3.18,8.0,0.4699999988079071,197.0,0.26,5
9.2,0.058,0.38,0.9997,6.6,16.0,3.38,16.05,0.6000000238418579,165.0,0.31,5
9.2,0.045,0.42,0.9991,7.7,45.0,3.18,14.3,0.6299999952316284,213.0,0.3,5
9.9,0.044,0.26,0.99611,6.3,24.0,3.11,12.3,0.5799999833106995,205.0,0.32,5
9.7,0.051,0.36,0.9984,7.9,30.0,3.09,6.2,0.5299999713897705,173.0,0.51,5
8.7,0.042,0.27,1.0001,6.8,41.0,3.3,18.15,0.36000001430511475,146.0,0.21,5
12.2,0.034,0.33,0.9935,8.0,27.0,3.18,7.7,0.4099999964237213,98.0,0.4,7
10.8,0.024,0.2,0.9916,6.5,29.0,3.24,1.4,0.5400000214576721,101.0,0.25,6
9.6,0.047,0.3,0.995,5.9,60.0,3.2,7.7,0.38999998569488525,206.0,0.31,6
8.8,0.084,0.26,1.0011,7.5,33.0,3.17,18.35,0.38999998569488525,139.0,0.26,5
11.4,0.035,0.31,0.99053,6.5,24.0,3.27,1.7,0.6899999976158142,79.0,0.29,7
12.8,0.036,0.44,0.9913,7.6,10.0,3.01,1.9,0.699999988079071,119.0,0.21,6
9.6,0.096,0.36,0.99642,6.7,18.0,3.11,11.5,0.49000000953674316,92.0,0.5,5
9.9,0.055,0.56,0.99605,7.5,15.0,3.13,9.7,0.6499999761581421,170.0,0.38,6
9.2,0.045,0.74,0.9956,6.4,52.0,3.21,7.8,0.41999998688697815,209.0,0.25,6
9.6,0.042,0.17,0.99304,7.1,21.0,3.13,1.0,0.4000000059604645,144.0,0.31,5
12.8,0.03,0.28,0.99024,6.4,29.0,3.09,4.9,0.5799999833106995,98.0,0.25,7
9.2,0.06,0.04,0.9934,6.2,23.0,3.26,1.2,0.5400000214576721,108.0,0.35,5
11.4,0.042,0.25,0.992,7.0,48.0,3.25,1.7,0.41999998688697815,189.0,0.24,6
9.8,0.037,0.37,0.99345,6.4,27.0,3.38,1.5,0.5,109.0,0.16,6
10.0,0.049,0.25,0.995,6.6,59.5,3.16,9.8,0.3799999952316284,137.0,0.16,6
8.7,0.06,0.16,0.99353,6.1,36.0,3.13,1.3,0.46000000834465027,126.0,0.28,6
11.1,0.023,0.28,0.99062,8.1,49.0,2.92,0.9,0.36000001430511475,87.0,0.2,6
12.4,0.044,0.4,0.9912,6.6,48.0,3.54,1.5,0.5199999809265137,143.0,0.16,7
12.0,0.042,0.26,0.99114,6.8,28.0,3.38,2.7,0.5099999904632568,83.0,0.46,8
9.5,0.057,0.24,0.9942,6.9,13.0,2.99,3.6,0.47999998927116394,85.0,0.25,4
12.2,0.036,0.54,0.99267,6.9,23.0,3.26,7.9,0.4699999988079071,169.0,0.52,6
9.5,0.05,0.21,0.99542,6.4,51.0,3.23,8.2,0.47999998927116394,182.0,0.26,5
10.4,0.048,0.22,0.9945,7.0,38.0,3.34,5.1,0.49000000953674316,168.0,0.21,6
9.5,0.044,0.35,0.997,8.0,53.0,3.09,9.2,0.5600000023841858,186.0,0.23,7
9.4,0.045,0.36,0.99556,8.6,11.0,3.17,1.4,0.4699999988079071,119.0,0.34,4
11.0,0.051,0.29,0.99374,6.3,40.0,3.43,6.8,0.5899999737739563,143.0,0.28,6
9.5,0.054,0.31,0.99416,8.4,16.0,2.96,2.8,0.44999998807907104,89.0,0.2,6
9.0,0.044,0.22,0.99855,5.7,39.0,3.24,16.65,0.47999998927116394,110.0,0.22,6
9.2,0.06,0.14,0.99344,6.1,27.0,3.07,3.9,0.3400000035762787,113.0,0.38,4
12.0,0.039,0.28,0.9907,5.9,55.0,3.44,3.5,0.4399999976158142,152.0,0.62,6
9.2,0.04,0.18,0.99736,6.4,21.0,3.14,15.0,0.5,116.0,0.29,5
11.4,0.038,0.4,0.9901,6.9,22.0,3.03,1.3,0.38999998569488525,101.0,0.25,6
9.2,0.052,0.22,0.9946,6.5,49.0,3.14,4.8,0.6200000047683716,142.0,0.41,5
10.2,0.048,0.35,0.9939,6.9,36.0,3.32,5.4,0.41999998688697815,108.0,0.115,6
10.5,0.042,0.33,0.99198,7.4,47.0,3.04,1.2,0.6800000071525574,121.0,0.16,7
12.2,0.018,0.28,0.99122,6.5,41.0,3.24,6.1,0.3199999928474426,103.0,0.33,6
12.6,0.038,0.27,0.99026,6.5,37.0,3.2,4.0,0.6000000238418579,97.0,0.3,8
11.0,0.036,0.5,0.99294,6.6,41.0,2.96,8.7,0.5600000023841858,191.0,0.21,6
9.4,0.058,0.49,0.9965,6.9,39.0,3.65,1.6,0.5199999809265137,166.0,0.26,4
13.2,0.033,0.25,0.98794,6.0,30.0,3.08,1.4,0.4300000071525574,114.0,0.29,6
9.8,0.056,0.33,0.998,6.9,44.0,3.42,12.8,0.41999998688697815,169.0,0.23,6
12.2,0.031,0.49,0.9893,7.1,32.0,3.07,1.2,0.33000001311302185,99.0,0.29,6
9.0,0.056,0.21,0.99827,6.9,49.0,3.11,15.7,0.47999998927116394,159.0,0.3,5
10.1,0.045,0.19,0.99364,6.5,98.0,3.16,6.6,0.3400000035762787,175.0,0.27,6
9.2,0.168,0.4,0.9991,8.0,29.0,3.07,12.4,0.6399999856948853,190.0,0.43,5
10.55,0.031,0.19,0.99704,5.8,28.0,2.97,19.4,0.4000000059604645,106.0,0.315,6
12.4,0.036,0.49,0.9916,7.0,17.0,3.26,4.7,0.6800000071525574,105.0,0.3,7
12.9,0.035,0.31,0.98914,6.2,40.0,3.26,1.6,0.38999998569488525,106.0,0.3,7
9.0,0.047,0.52,0.9982,7.5,64.0,3.1,13.2,0.46000000834465027,179.0,0.26,5
10.7,0.039,0.2,0.99158,6.3,34.0,3.0,3.7,0.3799999952316284,132.0,0.3,5
9.0,0.066,0.32,0.9992,6.4,57.0,3.6,12.0,0.4300000071525574,158.0,0.22,6
12.2,0.038,0.09,0.99022,4.4,52.0,3.41,5.1,0.4000000059604645,97.0,0.54,7
10.8,0.036,0.25,0.99362,6.6,21.0,3.06,8.0,0.3799999952316284,124.0,0.3,6
11.2,0.037,0.32,0.992,7.0,39.0,3.17,1.3,0.41999998688697815,123.0,0.24,8
10.8,0.046,0.28,0.99468,7.4,22.0,3.1,9.0,0.550000011920929,121.0,0.22,5
11.7,0.033,0.33,0.99057,5.8,25.0,3.2,3.5,0.4399999976158142,116.0,0.3,6
11.9,0.041,0.39,0.99093,7.9,37.0,3.08,1.0,0.4300000071525574,154.0,0.2,5
11.8,0.03,0.23,0.99322,5.0,23.0,3.41,11.8,0.6399999856948853,158.0,0.33,6
10.4,0.043,0.34,0.99305,7.6,24.0,3.12,1.6,0.699999988079071,129.0,0.23,5
10.0,0.034,0.32,0.99512,6.7,17.0,3.29,7.9,0.3100000023841858,81.0,0.15,6
12.5,0.03,0.43,0.99164,6.8,30.0,3.08,7.6,0.5899999737739563,110.0,0.28,8
13.7,0.03,0.29,0.98913,5.9,32.0,3.41,3.1,0.33000001311302185,123.0,0.17,7
10.5,0.054,0.33,0.9926,6.9,24.0,3.42,1.0,0.5099999904632568,164.0,0.18,5
10.0,0.041,0.21,0.9941,6.2,50.0,3.15,6.3,0.6000000238418579,218.0,0.31,5
11.7,0.023,0.34,0.98958,6.4,56.0,3.18,1.4,0.699999988079071,115.0,0.22,6
11.2,0.044,0.29,0.9904,6.8,27.0,3.12,2.8,0.41999998688697815,97.0,0.4,6
10.2,0.255,0.44,0.9958,7.6,28.0,3.12,8.3,0.4300000071525574,142.0,0.36,6
9.1,0.049,0.54,0.9984,7.3,62.0,3.06,12.9,0.44999998807907104,162.5,0.28,6
9.5,0.054,0.3,0.99728,6.2,108.0,3.1,12.4,0.4699999988079071,152.0,0.22,6
9.1,0.083,0.25,0.99976,6.4,35.0,3.17,20.2,0.5,157.0,0.24,5
10.8,0.038,0.29,0.99296,7.3,32.0,3.2,1.5,0.550000011920929,144.0,0.32,5
9.5,0.038,0.45,0.9956,6.6,54.0,3.18,8.0,0.47999998927116394,200.0,0.3,5
9.5,0.073,0.26,0.9956,6.7,36.0,3.3,4.1,0.6700000166893005,202.0,0.26,5
8.7,0.045,0.67,0.9975,7.1,49.0,3.16,10.5,0.4399999976158142,155.0,0.37,5
10.0,0.048,0.01,0.99362,6.4,20.0,3.19,6.1,0.41999998688697815,70.0,0.41,5
10.7,0.06,0.37,0.9936,7.5,18.0,3.54,1.5,0.8799999952316284,75.0,0.17,5
10.6,0.076,0.33,0.9921,8.5,17.0,3.14,1.0,0.46000000834465027,57.0,0.16,6
11.1,0.037,0.37,0.9948,6.9,16.0,3.05,9.1,0.5400000214576721,76.0,0.28,5
10.0,0.043,0.28,0.9954,8.1,57.0,3.12,7.7,0.550000011920929,176.0,0.22,5
12.7,0.032,0.39,0.9898,7.1,12.0,3.25,1.6,0.4000000059604645,65.0,0.23,7
10.6,0.037,0.23,0.99528,6.3,24.0,3.08,14.2,0.3799999952316284,99.0,0.29,6
10.5,0.044,0.24,0.99462,5.9,21.0,3.38,7.4,0.5799999833106995,113.0,0.25,6
9.5,0.05,0.49,0.9951,6.3,67.0,3.23,7.1,0.3400000035762787,210.0,0.23,5
11.7,0.046,0.28,0.99038,6.5,22.0,3.18,1.4,0.5099999904632568,90.0,0.19,7
12.8,0.08,0.43,0.9905,7.3,21.0,3.19,1.7,0.41999998688697815,123.0,0.28,5
11.0,0.054,0.35,0.99287,6.8,53.0,3.1,5.4,0.5400000214576721,143.0,0.18,7
13.5,0.041,0.37,0.9896,7.1,35.0,3.07,2.7,0.4300000071525574,128.0,0.44,7
11.4,0.045,0.36,0.9928,6.8,28.0,3.02,8.0,0.3700000047683716,123.0,0.28,6
10.4,0.033,0.26,0.99316,8.0,36.0,3.44,1.7,0.5099999904632568,136.0,0.24,7
11.4,0.032,0.38,0.9914,6.6,28.0,3.25,1.5,0.550000011920929,112.0,0.17,7
10.9,0.042,0.28,0.99385,7.5,21.0,3.36,4.9,0.5699999928474426,155.0,0.33,6
8.9,0.035,0.49,0.99732,6.6,57.0,3.08,11.4,0.5400000214576721,137.0,0.285,6
9.3,0.053,0.22,0.99545,6.2,45.0,3.23,7.9,0.5199999809265137,149.0,0.24,5
12.7,0.047,0.38,0.98964,6.5,30.0,3.17,2.5,0.4300000071525574,148.0,0.33,6
10.3,0.046,0.14,0.9937,5.8,49.0,3.3,5.8,0.7099999785423279,197.0,0.335,5
11.4,0.028,0.3,0.9936,7.0,27.0,3.4,6.5,0.41999998688697815,87.0,0.35,7
11.1,0.05,0.33,0.99304,6.4,30.0,3.26,5.2,0.5799999833106995,137.0,0.3,5
8.9,0.039,0.72,0.99802,7.5,53.0,3.03,9.6,0.46000000834465027,151.0,0.18,5
9.5,0.094,0.18,0.99474,7.1,27.0,2.9,6.3,0.49000000953674316,166.0,0.33,5
11.4,0.041,0.42,0.9925,8.6,35.0,3.11,1.5,0.49000000953674316,125.0,0.2,7
11.7,0.036,0.27,0.9939,7.9,20.0,2.96,8.5,0.46000000834465027,112.0,0.3,6
9.6,0.035,0.12,0.99358,5.9,60.0,3.34,1.4,0.4399999976158142,247.0,0.24,6
10.8,0.039,0.66,0.9965,5.8,26.0,3.66,9.1,0.550000011920929,159.0,0.28,5
10.6,0.042,0.13,0.99114,6.0,60.0,3.06,1.2,0.5199999809265137,172.0,0.39,5
10.3,0.037,0.3,0.993,6.2,14.0,3.5,1.1,0.5400000214576721,79.0,0.17,6
9.0,0.061,0.31,0.99475,6.5,20.0,3.18,4.1,0.44999998807907104,134.0,0.36,6
10.0,0.049,0.5,0.9927,5.7,17.0,3.22,2.6,0.6399999856948853,155.0,0.32,6
10.5,0.036,0.39,0.9918,7.2,32.0,3.16,1.2,0.5,85.0,0.19,5
9.4,0.033,0.17,0.99754,6.9,59.0,3.08,12.9,0.49000000953674316,186.0,0.4,5
9.8,0.069,0.23,0.99382,7.7,29.0,3.11,2.0,0.6200000047683716,134.0,0.31,5
9.2,0.042,0.35,0.9967,6.4,54.0,3.23,10.3,0.4699999988079071,140.0,0.23,5
11.4,0.022,0.3,0.99099,6.3,38.0,3.42,1.4,0.5699999928474426,100.0,0.15,7
10.4,0.05,0.39,0.994,10.0,19.0,3.0,1.4,0.41999998688697815,152.0,0.2,6
11.4,0.044,0.36,0.9914,6.3,47.0,3.27,2.1,0.7400000095367432,146.0,0.12,7
9.3,0.047,0.29,0.9982,7.0,40.0,3.22,15.2,0.44999998807907104,171.0,0.25,5
11.1,0.044,0.29,0.994,7.4,31.0,3.3,5.4,0.5,122.0,0.4,8
13.2,0.043,0.28,0.98924,6.6,17.0,3.21,2.8,0.4699999988079071,67.0,0.38,6
8.8,0.043,0.33,0.9994,7.0,47.0,3.34,14.6,0.6700000166893005,168.0,0.28,6
11.2,0.037,0.24,0.99174,6.2,45.0,3.23,4.8,0.4300000071525574,138.0,0.39,7
10.1,0.053,0.32,0.99537,6.1,10.0,3.35,6.2,0.4699999988079071,94.0,0.46,5
10.0,0.208,0.57,0.9932,6.3,14.0,3.16,1.4,0.4300000071525574,96.0,0.22,6
12.7,0.022,0.45,0.99134,6.5,31.0,3.2,7.7,0.699999988079071,97.0,0.32,7
11.7,0.037,0.34,0.98949,6.6,45.0,2.96,1.0,0.5,79.0,0.15,6
9.6,0.037,0.47,0.9939,10.3,5.0,2.89,1.4,0.2800000011920929,33.0,0.17,3
9.3,0.055,0.31,0.9968,7.5,20.0,3.08,8.95,0.5400000214576721,151.0,0.29,5
9.3,0.05,0.22,0.99659,6.3,65.0,3.06,11.9,0.5799999833106995,179.0,0.24,6
11.8,0.033,0.38,0.991,5.8,23.0,3.42,4.75,0.41999998688697815,94.0,0.32,7
9.6,0.05,0.26,0.99514,6.4,53.0,3.14,7.9,0.5,180.0,0.32,5
12.1,0.035,0.36,0.9899,7.0,8.0,3.09,1.0,0.46000000834465027,70.0,0.28,6
9.2,0.045,0.24,0.99822,6.6,31.0,3.08,16.05,0.5199999809265137,147.0,0.33,5
8.8,0.037,0.48,0.99808,7.4,61.5,3.02,12.8,0.3400000035762787,182.0,0.29,5
10.8,0.035,0.32,0.99215,6.0,36.0,3.23,3.6,0.46000000834465027,133.0,0.27,6
10.4,0.045,0.43,0.99752,6.6,53.0,3.52,10.9,0.7699999809265137,154.0,0.19,6
9.2,0.048,0.26,0.99587,7.3,52.0,3.12,7.2,0.3700000047683716,207.0,0.25,5
11.4,0.051,0.28,0.9957,8.0,25.0,3.06,10.8,0.4699999988079071,157.0,0.45,7
12.4,0.026,0.35,0.99052,5.7,17.0,3.18,5.1,0.6700000166893005,113.0,0.4,6
11.0,0.047,0.33,0.99283,6.8,42.0,3.12,4.9,0.5600000023841858,130.0,0.19,6
10.2,0.036,0.33,0.9966,8.8,46.0,3.08,9.7,0.4000000059604645,172.0,0.34,5
11.1,0.059,0.32,0.99254,6.5,34.0,3.18,6.65,0.41999998688697815,104.0,0.26,5
9.5,0.049,0.52,0.99551,6.5,35.0,3.16,7.9,0.5099999904632568,192.0,0.29,6
9.2,0.046,0.49,0.9984,7.6,87.0,3.01,11.3,0.4300000071525574,221.0,0.36,5
12.1,0.032,0.33,0.99258,6.0,22.0,3.1,9.9,0.4300000071525574,90.0,0.32,7
9.6,0.046,0.38,0.99662,6.7,26.0,3.32,7.5,0.5400000214576721,175.0,0.5,5
